date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-04-05,23,18,0.0,10.2,5,47,11:55 PM,09:47 AM,05:12 AM,05:42 PM,20,21,22,21,8,42,92,13.7,1009,23,6,224,5,Mawsynram
2010-04-06,24,19,0.0,11.6,5,40,No moonrise,10:41 AM,05:11 AM,05:42 PM,19,21,22,21,8,33,86,6.3,1009,24,6,227,5,Mawsynram
2010-04-07,25,19,0.0,11.6,5,32,12:38 AM,11:36 AM,05:10 AM,05:43 PM,19,23,23,22,5,39,85,1.8,1012,25,5,146,3,Mawsynram
2010-04-08,25,20,0.0,11.6,5,24,01:17 AM,12:29 PM,05:09 AM,05:43 PM,18,24,24,23,4,13,77,2.1,1012,25,8,206,2,Mawsynram
2010-04-09,24,20,0.0,11.6,5,17,01:52 AM,01:21 PM,05:08 AM,05:44 PM,18,24,24,22,6,15,79,9.4,1007,24,9,192,4,Mawsynram
2010-04-10,25,20,0.0,11.6,5,9,02:24 AM,02:12 PM,05:07 AM,05:44 PM,18,24,24,22,11,21,80,0.2,1004,25,9,198,7,Mawsynram
2010-04-11,24,16,0.0,11.6,5,2,02:55 AM,03:03 PM,05:06 AM,05:45 PM,18,20,21,20,6,43,90,5.1,1006,24,7,205,4,Mawsynram
2010-04-12,23,16,0.0,10.3,5,0,03:26 AM,03:55 PM,05:05 AM,05:45 PM,19,20,21,20,5,37,91,21.2,1008,23,8,196,3,Mawsynram
2010-04-13,24,20,0.0,10.3,5,0,03:57 AM,04:47 PM,05:04 AM,05:46 PM,21,22,24,22,7,58,92,26.5,1008,24,6,212,4,Mawsynram
2010-04-14,28,19,0.0,11.6,5,0,04:30 AM,05:43 PM,05:03 AM,05:46 PM,22,26,26,23,7,53,91,29.8,1008,28,8,199,4,Mawsynram
2010-04-15,22,16,0.0,10.3,5,5,05:07 AM,06:39 PM,05:02 AM,05:47 PM,19,20,21,20,6,45,93,22.5,1011,22,7,170,3,Mawsynram
2010-04-16,23,19,0.0,11.6,5,13,05:47 AM,07:39 PM,05:01 AM,05:47 PM,20,22,24,22,5,30,90,26.6,1011,23,7,175,3,Mawsynram
2010-04-17,24,18,0.0,10.3,5,21,06:33 AM,08:39 PM,05:00 AM,05:47 PM,20,21,23,21,6,53,94,40.8,1009,24,7,143,3,Mawsynram
2010-04-18,23,16,0.0,6.4,4,28,07:25 AM,09:39 PM,04:59 AM,05:48 PM,20,20,21,20,5,95,99,64.3,1009,23,6,127,3,Mawsynram
2010-04-19,24,17,0.0,6.5,4,36,08:23 AM,10:35 PM,04:58 AM,05:48 PM,21,21,22,21,8,99,99,76.2,1006,24,5,203,5,Mawsynram
2010-04-20,21,18,0.0,6.5,4,43,09:25 AM,11:28 PM,04:57 AM,05:49 PM,21,21,23,21,9,100,99,77.5,1003,21,5,213,6,Mawsynram
2010-04-21,24,18,0.0,6.5,4,51,10:28 AM,No moonset,04:56 AM,05:49 PM,21,21,23,21,7,99,99,64.7,1005,24,6,229,4,Mawsynram
2010-04-22,22,19,0.0,7.8,5,58,11:33 AM,12:15 AM,04:55 AM,05:50 PM,21,21,23,21,9,82,97,46.8,1007,22,6,225,6,Mawsynram
2010-04-23,23,19,0.0,9.0,5,66,12:37 PM,12:58 AM,04:54 AM,05:50 PM,21,22,24,22,8,73,96,17.7,1008,23,8,163,5,Mawsynram
2010-04-24,24,20,0.0,7.8,5,73,01:40 PM,01:38 AM,04:54 AM,05:51 PM,21,22,24,22,8,69,95,29.7,1008,24,8,202,5,Mawsynram
2010-04-25,24,18,0.0,9.0,5,81,02:42 PM,02:16 AM,04:53 AM,05:51 PM,21,21,23,21,6,79,97,28.6,1008,24,9,206,4,Mawsynram
2010-04-26,20,16,0.0,6.5,4,89,03:45 PM,02:54 AM,04:52 AM,05:52 PM,19,20,21,20,10,82,98,48.2,1013,20,8,115,6,Mawsynram
2010-04-27,20,16,0.0,11.6,4,96,04:48 PM,03:33 AM,04:51 AM,05:52 PM,17,18,18,18,5,47,94,19.5,1014,20,8,65,3,Mawsynram
2010-04-28,22,16,0.0,10.3,5,100,05:52 PM,04:13 AM,04:50 AM,05:53 PM,18,20,21,20,5,63,91,13.4,1012,22,5,113,3,Mawsynram
2010-04-29,22,18,0.0,7.8,5,89,06:56 PM,04:58 AM,04:49 AM,05:53 PM,20,20,21,20,4,72,96,48.3,1011,22,7,198,3,Mawsynram
2010-04-30,20,18,0.0,6.5,4,81,07:57 PM,05:47 AM,04:49 AM,05:54 PM,20,20,21,20,5,78,98,42.1,1012,20,7,88,3,Mawsynram
2010-05-01,22,17,0.0,11.6,5,78,08:54 PM,06:39 AM,04:48 AM,05:54 PM,20,21,22,21,3,41,94,11.8,1011,22,8,149,2,Mawsynram
2010-05-02,25,21,0.0,11.6,5,71,09:46 PM,07:34 AM,04:47 AM,05:55 PM,21,25,25,23,6,39,90,13.7,1009,25,9,211,3,Mawsynram
2010-05-03,21,15,0.0,9.1,4,64,10:32 PM,08:30 AM,04:46 AM,05:55 PM,19,20,21,20,6,69,94,11.0,1007,21,5,233,4,Mawsynram
2010-05-04,23,15,0.0,9.1,5,57,11:13 PM,09:26 AM,04:46 AM,05:56 PM,18,19,20,19,5,47,93,21.6,1007,23,7,220,3,Mawsynram
2010-05-05,22,20,0.0,10.3,5,49,11:50 PM,10:20 AM,04:45 AM,05:56 PM,21,22,24,22,5,44,94,23.8,1007,22,9,216,3,Mawsynram
2010-05-06,24,20,0.0,10.3,5,42,No moonrise,11:13 AM,04:44 AM,05:57 PM,21,22,24,22,6,58,96,34.0,1007,24,7,204,3,Mawsynram
2010-05-07,21,19,0.0,6.6,5,35,12:23 AM,12:04 PM,04:44 AM,05:57 PM,20,21,22,21,5,70,97,42.3,1006,21,6,226,3,Mawsynram
2010-05-08,23,16,0.0,6.6,4,27,12:54 AM,12:55 PM,04:43 AM,05:58 PM,20,20,21,20,6,73,98,52.5,1005,23,7,199,4,Mawsynram
2010-05-09,22,19,0.0,9.1,5,20,01:25 AM,01:46 PM,04:42 AM,05:58 PM,21,21,23,21,7,71,97,46.9,1004,22,6,241,4,Mawsynram
2010-05-10,24,18,0.0,9.1,5,13,01:56 AM,02:38 PM,04:42 AM,05:59 PM,21,21,23,21,4,74,97,34.3,1004,24,7,183,2,Mawsynram
2010-05-11,24,19,0.0,6.6,5,6,02:28 AM,03:32 PM,04:41 AM,05:59 PM,22,22,24,22,6,92,99,36.6,1005,24,6,217,4,Mawsynram
2010-05-12,25,19,0.0,8.5,5,0,03:04 AM,04:28 PM,04:40 AM,06:00 PM,22,23,25,23,7,93,98,44.6,1005,25,6,227,4,Mawsynram
2010-05-13,24,20,0.0,9.7,5,0,03:43 AM,05:28 PM,04:40 AM,06:00 PM,22,23,26,23,7,80,97,27.3,1005,24,8,204,4,Mawsynram
2010-05-14,24,20,0.0,10.9,5,1,04:27 AM,06:29 PM,04:39 AM,06:01 PM,22,23,25,23,6,64,96,21.5,1005,24,9,152,3,Mawsynram
2010-05-15,23,18,0.0,12.1,5,9,05:18 AM,07:31 PM,04:39 AM,06:01 PM,21,21,24,21,5,59,95,24.5,1005,23,9,167,3,Mawsynram
2010-05-16,21,18,0.0,10.9,5,16,06:15 AM,08:29 PM,04:38 AM,06:02 PM,20,20,21,20,6,78,97,22.4,1007,21,7,146,4,Mawsynram
2010-05-17,23,17,0.0,10.9,5,23,07:17 AM,09:24 PM,04:38 AM,06:02 PM,20,20,22,20,5,52,96,15.8,1008,23,8,130,3,Mawsynram
2010-05-18,23,20,0.0,12.1,5,31,08:22 AM,10:13 PM,04:37 AM,06:03 PM,21,22,24,22,5,45,96,26.4,1008,23,8,210,3,Mawsynram
2010-05-19,25,20,0.0,9.7,5,38,09:27 AM,10:57 PM,04:37 AM,06:03 PM,22,23,25,23,9,79,97,44.6,1007,25,7,204,5,Mawsynram
2010-05-20,25,18,0.0,8.5,4,45,10:31 AM,11:38 PM,04:37 AM,06:04 PM,22,22,24,22,13,100,100,132.7,1006,25,5,217,8,Mawsynram
2010-05-21,20,18,0.0,8.6,4,52,11:33 AM,No moonset,04:36 AM,06:04 PM,20,21,22,21,7,96,99,59.0,1008,20,6,236,5,Mawsynram
2010-05-22,22,19,0.0,8.6,5,60,12:34 PM,12:16 AM,04:36 AM,06:05 PM,21,21,23,21,4,73,97,14.1,1007,22,9,209,3,Mawsynram
2010-05-23,23,19,0.0,9.8,5,67,01:35 PM,12:52 AM,04:35 AM,06:05 PM,21,21,23,21,2,81,97,16.9,1006,23,6,178,1,Mawsynram
2010-05-24,25,19,0.0,8.6,5,74,02:36 PM,01:30 AM,04:35 AM,06:06 PM,21,22,23,22,5,86,98,16.6,1003,25,9,155,3,Mawsynram
2010-05-25,24,18,0.0,10.9,5,81,03:39 PM,02:09 AM,04:35 AM,06:06 PM,22,22,24,22,4,72,96,42.4,1001,24,7,232,3,Mawsynram
2010-05-26,20,18,0.0,9.8,4,89,04:41 PM,02:51 AM,04:34 AM,06:07 PM,20,20,21,20,6,76,98,33.1,1000,20,7,142,3,Mawsynram
2010-05-27,22,19,0.0,10.9,5,96,05:43 PM,03:38 AM,04:34 AM,06:07 PM,20,21,22,21,6,59,96,34.1,1002,22,7,204,4,Mawsynram
2010-05-28,24,20,0.0,8.6,5,100,06:41 PM,04:28 AM,04:34 AM,06:08 PM,21,22,23,22,6,68,97,23.4,1005,24,9,128,3,Mawsynram
2010-05-29,25,20,0.0,8.6,5,89,07:36 PM,05:22 AM,04:34 AM,06:08 PM,22,22,24,22,4,82,97,21.3,1005,25,9,175,2,Mawsynram
2010-05-30,25,19,0.0,8.6,5,82,08:25 PM,06:18 AM,04:33 AM,06:09 PM,21,22,23,22,5,81,98,10.6,1005,25,7,195,3,Mawsynram
2010-05-31,25,20,0.0,9.8,5,78,09:08 PM,07:15 AM,04:33 AM,06:09 PM,22,25,25,23,5,76,95,20.9,1005,25,6,228,3,Mawsynram
2010-06-01,21,19,0.0,13.8,5,63,09:47 PM,08:10 AM,04:33 AM,06:10 PM,20,21,23,21,4,53,95,55.3,1006,21,8,91,2,Mawsynram
2010-06-02,22,18,0.0,8.6,5,55,10:21 PM,09:04 AM,04:33 AM,06:10 PM,20,20,21,20,5,85,98,24.2,1007,22,9,184,3,Mawsynram
2010-06-03,19,17,0.0,11.0,4,48,10:53 PM,09:56 AM,04:33 AM,06:11 PM,20,20,21,20,6,77,99,246.3,1007,19,5,153,3,Mawsynram
2010-06-04,23,18,0.0,8.6,4,40,11:24 PM,10:46 AM,04:33 AM,06:11 PM,20,21,22,21,4,97,99,76.2,1007,23,5,166,2,Mawsynram
2010-06-05,25,19,0.0,8.6,5,32,11:55 PM,11:37 AM,04:33 AM,06:11 PM,22,22,24,22,7,83,97,25.9,1003,25,8,202,4,Mawsynram
2010-06-06,26,18,0.0,8.6,5,25,No moonrise,12:28 PM,04:33 AM,06:12 PM,22,22,24,22,8,95,99,67.4,1002,26,6,212,5,Mawsynram
2010-06-07,23,18,0.0,8.6,5,17,12:26 AM,01:21 PM,04:32 AM,06:12 PM,22,22,24,22,7,94,99,62.6,1005,23,6,223,4,Mawsynram
2010-06-08,26,20,0.0,8.6,5,10,12:59 AM,02:15 PM,04:32 AM,06:13 PM,23,23,25,23,4,91,99,20.2,1006,26,8,201,3,Mawsynram
2010-06-09,26,18,0.0,8.6,5,2,01:37 AM,03:13 PM,04:32 AM,06:13 PM,22,23,25,23,6,96,99,216.8,1005,26,6,211,4,Mawsynram
2010-06-10,25,19,0.0,8.6,5,0,02:18 AM,04:13 PM,04:32 AM,06:13 PM,22,22,24,22,3,95,99,92.2,1006,25,5,134,2,Mawsynram
2010-06-11,26,20,0.0,8.6,5,0,03:07 AM,05:16 PM,04:32 AM,06:14 PM,23,23,25,23,6,84,98,21.3,1006,26,9,210,4,Mawsynram
2010-06-12,25,20,0.0,8.6,5,0,04:02 AM,06:17 PM,04:32 AM,06:14 PM,23,23,26,23,4,94,98,26.6,1005,25,9,215,3,Mawsynram
2010-06-13,22,19,0.0,8.6,4,5,05:03 AM,07:15 PM,04:33 AM,06:14 PM,22,22,24,22,4,94,99,53.1,1005,22,6,193,3,Mawsynram
2010-06-14,24,19,0.0,8.6,5,13,06:09 AM,08:07 PM,04:33 AM,06:15 PM,22,22,24,22,4,97,99,59.9,1005,24,7,213,3,Mawsynram
2010-06-15,24,21,0.0,8.6,5,20,07:16 AM,08:55 PM,04:33 AM,06:15 PM,23,26,26,23,4,85,97,39.1,1002,24,8,178,3,Mawsynram
2010-06-16,27,20,0.0,8.6,5,28,08:22 AM,09:38 PM,04:33 AM,06:15 PM,23,26,26,23,6,79,98,29.9,1003,27,8,216,4,Mawsynram
2010-06-17,27,21,0.0,8.6,5,35,09:27 AM,10:16 PM,04:33 AM,06:16 PM,23,27,27,24,4,85,97,23.0,1004,27,7,185,3,Mawsynram
2010-06-18,27,21,0.0,8.6,5,43,10:28 AM,10:54 PM,04:33 AM,06:16 PM,23,27,27,24,5,89,98,29.1,1005,27,8,202,3,Mawsynram
2010-06-19,27,19,0.0,8.6,5,50,11:30 AM,11:31 PM,04:33 AM,06:16 PM,23,23,26,23,6,97,99,24.2,1006,27,9,193,4,Mawsynram
2010-06-20,23,19,0.0,8.6,5,58,12:30 PM,No moonset,04:33 AM,06:16 PM,22,23,25,23,6,96,98,22.6,1006,23,8,188,4,Mawsynram
2010-06-21,24,19,0.0,8.6,5,65,01:32 PM,12:09 AM,04:34 AM,06:17 PM,23,23,25,23,7,99,99,18.8,1004,24,8,182,5,Mawsynram
2010-06-22,27,20,0.0,8.6,5,73,02:32 PM,12:49 AM,04:34 AM,06:17 PM,23,27,27,24,5,95,98,25.1,1003,27,9,171,4,Mawsynram
2010-06-23,23,20,0.0,8.6,5,80,03:34 PM,01:34 AM,04:34 AM,06:17 PM,22,22,24,22,4,98,99,26.4,1002,23,7,205,3,Mawsynram
2010-06-24,23,20,0.0,9.8,5,88,04:32 PM,02:21 AM,04:34 AM,06:17 PM,23,23,26,23,4,86,98,28.4,1000,23,8,174,3,Mawsynram
2010-06-25,27,20,0.0,9.8,5,96,05:28 PM,03:14 AM,04:35 AM,06:17 PM,23,27,27,24,6,86,99,21.9,1000,27,7,187,4,Mawsynram
2010-06-26,26,20,0.0,8.6,5,100,06:18 PM,04:08 AM,04:35 AM,06:18 PM,23,26,26,23,9,82,96,16.9,1002,26,9,176,6,Mawsynram
2010-06-27,26,18,0.0,8.6,5,89,07:04 PM,05:05 AM,04:35 AM,06:18 PM,22,22,24,22,9,100,100,27.2,1004,26,8,180,6,Mawsynram
2010-06-28,26,19,0.0,8.6,5,82,07:44 PM,06:00 AM,04:36 AM,06:18 PM,23,23,26,23,8,98,99,19.5,1003,26,8,189,5,Mawsynram
2010-06-29,23,19,0.0,8.6,5,74,08:20 PM,06:55 AM,04:36 AM,06:18 PM,22,22,24,22,6,94,99,22.8,1003,23,8,186,4,Mawsynram
2010-06-30,27,20,0.0,8.6,5,67,08:53 PM,07:48 AM,04:36 AM,06:18 PM,23,27,27,24,5,90,98,15.9,1003,27,7,199,3,Mawsynram
2010-07-01,26,20,0.0,9.8,5,64,09:25 PM,08:39 AM,04:37 AM,06:18 PM,23,26,26,23,5,83,97,12.2,1004,26,6,197,3,Mawsynram
2010-07-02,25,19,0.0,8.6,5,57,09:55 PM,09:30 AM,04:37 AM,06:18 PM,22,22,24,22,4,93,99,29.1,1005,25,5,217,2,Mawsynram
2010-07-03,26,19,0.0,8.6,5,50,10:25 PM,10:20 AM,04:37 AM,06:18 PM,23,26,26,23,4,83,97,23.7,1006,26,6,189,2,Mawsynram
2010-07-04,26,19,0.0,8.6,5,42,10:57 PM,11:11 AM,04:38 AM,06:18 PM,23,23,26,23,4,96,99,123.6,1007,26,7,227,3,Mawsynram
2010-07-05,23,20,0.0,8.6,5,35,11:32 PM,12:04 PM,04:38 AM,06:18 PM,23,23,26,23,4,98,98,32.9,1007,23,8,208,3,Mawsynram
2010-07-06,26,20,0.0,8.6,5,28,No moonrise,12:59 PM,04:38 AM,06:18 PM,23,23,26,23,7,99,98,36.9,1008,26,8,199,4,Mawsynram
2010-07-07,26,19,0.0,8.6,5,21,12:11 AM,01:57 PM,04:39 AM,06:18 PM,22,22,24,22,8,99,98,37.7,1009,26,7,212,6,Mawsynram
2010-07-08,26,19,0.0,8.6,5,13,12:55 AM,02:58 PM,04:39 AM,06:18 PM,22,23,25,23,10,77,93,5.6,1008,26,9,212,7,Mawsynram
2010-07-09,26,18,0.0,8.6,5,6,01:47 AM,03:59 PM,04:40 AM,06:18 PM,22,23,25,23,9,86,96,13.0,1006,26,8,199,6,Mawsynram
2010-07-10,24,19,0.0,8.6,5,0,02:45 AM,04:59 PM,04:40 AM,06:17 PM,22,22,24,22,7,83,98,11.1,1004,24,9,193,4,Mawsynram
2010-07-11,23,20,0.0,8.6,5,0,03:49 AM,05:55 PM,04:40 AM,06:17 PM,22,23,24,23,5,96,99,14.0,1004,23,8,179,3,Mawsynram
2010-07-12,25,20,0.0,8.6,5,1,04:57 AM,06:46 PM,04:41 AM,06:17 PM,23,23,25,23,4,98,99,21.0,1003,25,9,185,3,Mawsynram
2010-07-13,26,19,0.0,8.6,5,8,06:05 AM,07:32 PM,04:41 AM,06:17 PM,23,27,27,23,6,89,97,13.7,1004,26,8,164,4,Mawsynram
2010-07-14,26,20,0.0,8.6,5,16,07:13 AM,08:14 PM,04:42 AM,06:17 PM,23,27,27,24,5,93,98,10.0,1004,26,10,182,4,Mawsynram
2010-07-15,27,21,0.0,8.6,5,23,08:18 AM,08:53 PM,04:42 AM,06:16 PM,24,27,27,24,4,89,98,24.5,1004,27,7,209,3,Mawsynram
2010-07-16,27,20,0.0,8.6,5,30,09:22 AM,09:31 PM,04:43 AM,06:16 PM,24,28,28,24,4,99,99,73.0,1004,27,7,215,3,Mawsynram
2010-07-17,22,21,0.0,8.6,5,37,10:23 AM,10:09 PM,04:43 AM,06:16 PM,23,23,26,23,7,95,98,21.9,1004,22,8,225,5,Mawsynram
2010-07-18,22,20,0.0,8.6,5,45,11:26 AM,10:49 PM,04:44 AM,06:16 PM,22,22,24,22,7,99,99,76.1,1004,22,6,181,5,Mawsynram
2010-07-19,23,20,0.0,8.6,5,52,12:27 PM,11:33 PM,04:44 AM,06:15 PM,22,22,24,22,5,100,99,61.3,1004,23,6,198,4,Mawsynram
2010-07-20,22,19,0.0,8.6,5,59,01:28 PM,No moonset,04:45 AM,06:15 PM,22,22,24,22,6,100,100,104.5,1005,22,6,197,4,Mawsynram
2010-07-21,20,20,0.0,8.6,4,66,02:27 PM,12:19 AM,04:45 AM,06:14 PM,21,22,23,22,6,99,99,50.1,1005,20,7,196,4,Mawsynram
2010-07-22,25,20,0.0,8.6,5,74,03:23 PM,01:09 AM,04:46 AM,06:14 PM,23,23,25,23,6,100,99,33.3,1004,25,7,198,4,Mawsynram
2010-07-23,24,20,0.0,8.6,5,81,04:14 PM,02:03 AM,04:46 AM,06:14 PM,23,23,26,23,5,96,97,31.2,1002,24,7,195,4,Mawsynram
2010-07-24,26,21,0.0,8.5,5,88,05:01 PM,02:58 AM,04:47 AM,06:13 PM,24,28,28,24,6,79,98,37.7,1000,26,6,146,4,Mawsynram
2010-07-25,27,22,0.0,10.9,5,96,05:43 PM,03:53 AM,04:47 AM,06:13 PM,24,29,29,25,7,62,94,41.8,1000,27,6,150,5,Mawsynram
2010-07-26,26,21,0.0,12.1,5,100,06:20 PM,04:48 AM,04:48 AM,06:12 PM,23,28,28,24,8,68,92,34.6,1004,26,7,157,5,Mawsynram
2010-07-27,25,20,0.0,10.9,5,90,06:54 PM,05:42 AM,04:48 AM,06:12 PM,23,26,26,23,5,77,98,82.2,1005,25,5,217,3,Mawsynram
2010-07-28,27,22,0.0,13.3,5,83,07:26 PM,06:33 AM,04:49 AM,06:11 PM,23,28,28,25,4,55,91,39.1,1004,27,5,247,2,Mawsynram
2010-07-29,25,21,0.0,9.7,5,75,07:56 PM,07:24 AM,04:49 AM,06:11 PM,23,25,25,23,5,75,97,30.6,1004,25,8,217,3,Mawsynram
2010-07-30,23,20,0.0,8.5,5,68,08:26 PM,08:14 AM,04:50 AM,06:10 PM,22,22,24,22,6,78,96,18.0,1005,23,8,183,4,Mawsynram
2010-07-31,24,20,0.0,8.5,5,64,08:58 PM,09:04 AM,04:50 AM,06:10 PM,22,22,23,22,9,91,99,71.7,1005,24,6,178,5,Mawsynram
2010-08-01,25,20,0.0,10.9,5,54,09:31 PM,09:56 AM,04:50 AM,06:09 PM,22,25,25,23,9,73,97,33.4,1005,25,5,197,5,Mawsynram
2010-08-02,25,21,0.0,9.7,5,46,10:07 PM,10:49 AM,04:51 AM,06:08 PM,23,26,26,23,4,74,97,14.5,1005,25,9,155,2,Mawsynram
2010-08-03,24,21,0.0,9.7,5,39,10:48 PM,11:45 AM,04:51 AM,06:08 PM,22,25,25,23,4,67,96,34.3,1004,24,7,187,2,Mawsynram
2010-08-04,23,20,0.0,9.7,5,32,11:35 PM,12:43 PM,04:52 AM,06:07 PM,22,22,25,22,4,82,98,69.0,1003,23,6,163,3,Mawsynram
2010-08-05,26,22,0.0,13.6,5,24,No moonrise,01:43 PM,04:52 AM,06:07 PM,23,27,27,24,6,49,94,49.5,1005,26,6,143,3,Mawsynram
2010-08-06,25,22,0.0,10.9,5,17,12:28 AM,02:42 PM,04:53 AM,06:06 PM,23,27,27,24,4,72,94,22.5,1007,25,7,181,2,Mawsynram
2010-08-07,25,22,0.0,13.3,5,10,01:29 AM,03:40 PM,04:53 AM,06:05 PM,22,26,26,24,5,63,93,29.3,1006,25,8,199,3,Mawsynram
2010-08-08,25,22,0.0,12.1,5,3,02:34 AM,04:32 PM,04:54 AM,06:04 PM,22,27,27,24,5,55,92,19.1,1004,25,7,222,3,Mawsynram
2010-08-09,25,22,0.0,10.9,5,0,03:43 AM,05:22 PM,04:54 AM,06:04 PM,23,27,27,24,5,58,94,20.2,1002,25,9,233,3,Mawsynram
2010-08-10,25,22,0.0,12.1,5,0,04:51 AM,06:06 PM,04:55 AM,06:03 PM,23,27,27,24,4,60,94,35.1,1003,25,8,208,2,Mawsynram
2010-08-11,26,22,0.0,12.1,5,4,05:59 AM,06:47 PM,04:55 AM,06:02 PM,23,27,27,24,6,63,94,63.9,1003,26,7,154,4,Mawsynram
2010-08-12,26,21,0.0,10.8,5,12,07:05 AM,07:27 PM,04:56 AM,06:01 PM,23,26,26,24,5,73,96,54.3,1005,26,7,209,3,Mawsynram
2010-08-13,24,20,0.0,8.4,5,19,08:10 AM,08:06 PM,04:56 AM,06:01 PM,22,22,24,22,6,95,98,22.9,1006,24,8,203,4,Mawsynram
2010-08-14,25,19,0.0,8.4,5,26,09:14 AM,08:47 PM,04:57 AM,06:00 PM,22,23,25,23,7,88,97,37.3,1005,25,8,193,5,Mawsynram
2010-08-15,25,20,0.0,6.5,5,33,10:17 AM,09:31 PM,04:57 AM,05:59 PM,23,26,26,23,6,89,97,17.7,1007,25,9,193,4,Mawsynram
2010-08-16,25,21,0.0,7.8,5,41,11:20 AM,10:16 PM,04:57 AM,05:58 PM,23,26,26,23,8,81,97,19.5,1007,25,9,197,6,Mawsynram
2010-08-17,25,20,0.0,9.0,5,48,12:21 PM,11:06 PM,04:58 AM,05:57 PM,22,23,25,23,10,80,97,25.9,1005,25,8,193,6,Mawsynram
2010-08-18,25,19,0.0,6.5,5,55,01:19 PM,11:59 PM,04:58 AM,05:57 PM,22,22,23,22,5,99,99,26.5,1006,25,8,188,3,Mawsynram
2010-08-19,25,19,0.0,6.5,5,63,02:11 PM,No moonset,04:59 AM,05:56 PM,22,22,24,22,5,97,99,53.0,1008,25,8,186,4,Mawsynram
2010-08-20,24,19,0.0,6.5,5,70,02:59 PM,12:53 AM,04:59 AM,05:55 PM,21,22,23,22,9,98,100,63.9,1010,24,7,185,6,Mawsynram
2010-08-21,24,19,0.0,6.3,5,77,03:43 PM,01:49 AM,05:00 AM,05:54 PM,22,22,24,22,9,98,99,61.7,1007,24,7,189,6,Mawsynram
2010-08-22,23,19,0.0,6.3,5,84,04:21 PM,02:43 AM,05:00 AM,05:53 PM,21,21,23,21,9,98,99,141.4,1006,23,6,178,6,Mawsynram
2010-08-23,22,20,0.0,6.3,5,92,04:56 PM,03:37 AM,05:01 AM,05:52 PM,21,22,23,22,5,95,99,70.8,1005,22,5,151,3,Mawsynram
2010-08-24,24,21,0.0,10.3,5,99,05:28 PM,04:28 AM,05:01 AM,05:51 PM,22,26,26,23,4,66,96,14.6,1004,24,8,175,2,Mawsynram
2010-08-25,25,21,0.0,10.3,5,100,05:59 PM,05:20 AM,05:01 AM,05:50 PM,22,26,26,23,5,64,94,12.0,1005,25,8,198,3,Mawsynram
2010-08-26,25,21,0.0,10.3,5,87,06:29 PM,06:10 AM,05:02 AM,05:49 PM,22,25,25,23,8,69,97,20.3,1006,25,9,198,5,Mawsynram
2010-08-27,25,20,0.0,7.6,5,79,07:00 PM,07:00 AM,05:02 AM,05:48 PM,22,25,25,23,7,84,97,20.2,1006,25,8,196,5,Mawsynram
2010-08-28,24,20,0.0,6.2,5,72,07:33 PM,07:51 AM,05:03 AM,05:47 PM,22,22,24,22,5,94,98,23.4,1006,24,8,164,3,Mawsynram
2010-08-29,24,21,0.0,7.6,5,65,08:07 PM,08:43 AM,05:03 AM,05:46 PM,22,25,25,23,4,77,97,38.2,1004,24,8,132,3,Mawsynram
2010-08-30,25,21,0.0,8.9,5,57,08:46 PM,09:38 AM,05:03 AM,05:45 PM,22,26,26,23,6,67,94,26.1,1004,25,8,145,4,Mawsynram
2010-08-31,24,20,0.0,6.2,5,54,09:29 PM,10:33 AM,05:04 AM,05:44 PM,22,22,24,22,7,87,98,42.0,1004,24,6,186,4,Mawsynram
2010-09-01,23,20,0.0,8.9,5,37,10:18 PM,11:31 AM,05:04 AM,05:43 PM,21,22,23,22,6,75,96,9.9,1005,23,6,172,3,Mawsynram
2010-09-02,25,20,0.0,7.5,5,29,11:14 PM,12:29 PM,05:05 AM,05:42 PM,22,25,25,23,4,83,96,14.7,1006,25,7,209,2,Mawsynram
2010-09-03,25,21,0.0,8.9,5,22,No moonrise,01:26 PM,05:05 AM,05:41 PM,22,26,26,23,4,77,96,15.7,1005,25,8,202,2,Mawsynram
2010-09-04,25,20,0.0,8.9,5,14,12:15 AM,02:19 PM,05:05 AM,05:40 PM,22,25,25,23,7,75,96,25.0,1005,25,8,191,4,Mawsynram
2010-09-05,25,20,0.0,8.9,5,7,01:21 AM,03:09 PM,05:06 AM,05:39 PM,22,25,25,23,7,74,96,16.0,1006,25,8,199,4,Mawsynram
2010-09-06,24,20,0.0,10.2,5,0,02:28 AM,03:55 PM,05:06 AM,05:38 PM,22,25,25,23,5,68,95,18.3,1005,24,8,181,3,Mawsynram
2010-09-07,25,19,0.0,7.5,5,0,03:36 AM,04:37 PM,05:07 AM,05:37 PM,22,25,25,23,4,71,92,14.0,1005,25,8,169,3,Mawsynram
2010-09-08,25,20,0.0,8.9,5,0,04:42 AM,05:19 PM,05:07 AM,05:36 PM,22,25,25,23,7,63,96,22.7,1006,25,9,206,4,Mawsynram
2010-09-09,25,20,0.0,7.5,5,1,05:49 AM,05:59 PM,05:07 AM,05:35 PM,22,25,25,23,9,73,97,28.7,1007,25,6,213,6,Mawsynram
2010-09-10,24,20,0.0,6.1,5,8,06:55 AM,06:40 PM,05:08 AM,05:34 PM,22,23,25,23,7,84,98,13.0,1006,24,7,194,5,Mawsynram
